FGR_NR,ORT_NR,SEL_ZIEL,SEL_FZT,FRT_START,LI_NR,STR_LI_VAR,DEPARTURE,ARRIVAL
5372,403501,408402,60,67140,2,"""1""",67440,67500
5372,408402,407701,60,67140,2,"""1""",67500,67560
5372,407701,400601,120,67140,2,"""1""",67560,67680
5372,400601,407200,60,67140,2,"""1""",67680,67740
5372,407200,101102,120,67140,2,"""1""",67740,67860
5372,101102,102001,120,67140,2,"""1""",67860,67980
5372,102001,101001,120,67140,2,"""1""",67980,68100
5372,101001,118101,60,67140,2,"""1""",68100,68160
5372,118101,106001,60,67140,2,"""1""",68160,68220
5372,106001,118001,120,67140,2,"""1""",68220,68340
5372,118001,103004,180,67140,2,"""1""",68340,68520
5372,103004,112102,180,67140,2,"""1""",68520,68700
5372,112102,117001,180,67140,2,"""1""",68700,68880
5372,117001,404201,60,67140,2,"""1""",68880,68940
5372,404201,407101,60,67140,2,"""1""",68940,69000
5372,407101,405601,60,67140,2,"""1""",69000,69060
5372,405601,408502,60,67140,2,"""1""",69060,69120
5372,408502,400703,60,67140,2,"""1""",69120,69180
5372,400703,400800,60,67140,2,"""1""",69180,69240
5372,400800,408901,60,67140,2,"""1""",69240,69300
5372,408901,407501,120,67140,2,"""1""",69300,69420
5372,407501,407500,60,67140,2,"""1""",69420,69480
5372,404701,403601,0,68580,2,"""1""",68580,68580
5372,403601,402601,120,68580,2,"""1""",68580,68700
5372,402601,403701,60,68580,2,"""1""",68700,68760
5372,403701,404600,60,68580,2,"""1""",68760,68820
5372,404600,403700,60,68580,2,"""1""",68820,68880
5372,403700,403501,0,68580,2,"""1""",68880,68880
5372,403501,408402,60,68580,2,"""1""",68880,68940
5372,408402,407701,60,68580,2,"""1""",68940,69000
5372,407701,400601,120,68580,2,"""1""",69000,69120
5372,400601,407200,60,68580,2,"""1""",69120,69180
5372,407200,101102,120,68580,2,"""1""",69180,69300
5372,101102,102001,120,68580,2,"""1""",69300,69420
5372,102001,101001,120,68580,2,"""1""",69420,69540
5372,101001,118101,60,68580,2,"""1""",69540,69600
5372,118101,106001,60,68580,2,"""1""",69600,69660
5372,106001,118001,120,68580,2,"""1""",69660,69780
5372,118001,103004,180,68580,2,"""1""",69780,69960
5372,103004,112102,180,68580,2,"""1""",69960,70140
5372,112102,117001,180,68580,2,"""1""",70140,70320
5372,117001,404201,60,68580,2,"""1""",70320,70380
5372,404201,407101,60,68580,2,"""1""",70380,70440
5372,407101,405601,60,68580,2,"""1""",70440,70500
5372,405601,408502,60,68580,2,"""1""",70500,70560
5372,408502,400703,60,68580,2,"""1""",70560,70620
5372,400703,400800,60,68580,2,"""1""",70620,70680
5372,400800,408901,60,68580,2,"""1""",70680,70740
5372,408901,407501,120,68580,2,"""1""",70740,70860
5372,407501,407500,60,68580,2,"""1""",70860,70920
5373,404701,403601,0,18480,2,"""1""",18480,18480
5373,403601,402601,60,18480,2,"""1""",18480,18540
5373,402601,403701,60,18480,2,"""1""",18540,18600
5373,403701,404600,60,18480,2,"""1""",18600,18660
5373,404600,403700,60,18480,2,"""1""",18660,18720
5373,403700,403501,0,18480,2,"""1""",18720,18720
5373,403501,408402,60,18480,2,"""1""",18720,18780
5373,408402,407701,60,18480,2,"""1""",18780,18840
5373,407701,400601,60,18480,2,"""1""",18840,18900
5373,400601,407200,60,18480,2,"""1""",18900,18960
5373,407200,101102,120,18480,2,"""1""",18960,19080
5373,101102,102001,60,18480,2,"""1""",19080,19140
5373,102001,101001,120,18480,2,"""1""",19140,19260
5373,101001,118101,60,18480,2,"""1""",19260,19320
5373,118101,106001,60,18480,2,"""1""",19320,19380
5373,106001,118001,60,18480,2,"""1""",19380,19440
5373,118001,103004,180,18480,2,"""1""",19440,19620
5373,103004,112102,180,18480,2,"""1""",19620,19800
5373,112102,117001,180,18480,2,"""1""",19800,19980
5373,117001,404201,60,18480,2,"""1""",19980,20040
5373,404201,407101,60,18480,2,"""1""",20040,20100
5373,407101,405601,60,18480,2,"""1""",20100,20160
5373,405601,408502,60,18480,2,"""1""",20160,20220
5373,408502,400703,60,18480,2,"""1""",20220,20280
5373,400703,400800,60,18480,2,"""1""",20280,20340
5373,400800,408901,60,18480,2,"""1""",20340,20400
5373,408901,407501,60,18480,2,"""1""",20400,20460
5373,407501,407500,60,18480,2,"""1""",20460,20520
5373,404701,403601,0,19680,2,"""1""",19680,19680
5373,403601,402601,60,19680,2,"""1""",19680,19740
5373,402601,403701,60,19680,2,"""1""",19740,19800
5373,403701,404600,60,19680,2,"""1""",19800,19860
5373,404600,403700,60,19680,2,"""1""",19860,19920
5373,403700,403501,0,19680,2,"""1""",19920,19920
5373,403501,408402,60,19680,2,"""1""",19920,19980
5373,408402,407701,60,19680,2,"""1""",19980,20040
5373,407701,400601,60,19680,2,"""1""",20040,20100
5373,400601,407200,60,19680,2,"""1""",20100,20160
5373,407200,101102,120,19680,2,"""1""",20160,20280
5373,101102,102001,60,19680,2,"""1""",20280,20340
5373,102001,101001,120,19680,2,"""1""",20340,20460
5373,101001,118101,60,19680,2,"""1""",20460,20520
5373,118101,106001,60,19680,2,"""1""",20520,20580
5373,106001,118001,60,19680,2,"""1""",20580,20640
5373,118001,103004,180,19680,2,"""1""",20640,20820
5373,103004,112102,180,19680,2,"""1""",20820,21000
5373,112102,117001,180,19680,2,"""1""",21000,21180
5373,117001,404201,60,19680,2,"""1""",21180,21240
5373,404201,407101,60,19680,2,"""1""",21240,21300
5373,407101,405601,60,19680,2,"""1""",21300,21360
5373,405601,408502,60,19680,2,"""1""",21360,21420
5373,408502,400703,60,19680,2,"""1""",21420,21480
5373,400703,400800,60,19680,2,"""1""",21480,21540
5373,400800,408901,60,19680,2,"""1""",21540,21600
5373,408901,407501,60,19680,2,"""1""",21600,21660
5373,407501,407500,60,19680,2,"""1""",21660,21720
5374,404603,409202,60,25620,2,"""11""",25620,25680
5374,409202,400502,120,25620,2,"""11""",25680,25800
5374,400502,408000,120,25620,2,"""11""",25800,25920
5374,408000,34202,180,25620,2,"""11""",25920,26100
5374,34202,407701,60,25620,2,"""11""",26100,26160
5374,407701,400601,120,25620,2,"""11""",26160,26280
5374,400601,407200,60,25620,2,"""11""",26280,26340
5374,407200,101102,120,25620,2,"""11""",26340,26460
5374,101102,102001,120,25620,2,"""11""",26460,26580
5374,102001,101001,120,25620,2,"""11""",26580,26700
5374,101001,118101,60,25620,2,"""11""",26700,26760
5374,118101,106001,60,25620,2,"""11""",26760,26820
5374,106001,118001,120,25620,2,"""11""",26820,26940
5374,118001,103004,180,25620,2,"""11""",26940,27120
5374,103004,112102,180,25620,2,"""11""",27120,27300
5374,112102,117001,180,25620,2,"""11""",27300,27480
5374,117001,404201,60,25620,2,"""11""",27480,27540
5374,404201,407101,60,25620,2,"""11""",27540,27600
5374,407101,405601,60,25620,2,"""11""",27600,27660
5374,405601,408502,60,25620,2,"""11""",27660,27720
5374,408502,400703,60,25620,2,"""11""",27720,27780
5374,400703,400800,60,25620,2,"""11""",27780,27840
5374,400800,408901,60,25620,2,"""11""",27840,27900
5374,408901,407501,120,25620,2,"""11""",27900,28020
5374,407501,407500,60,25620,2,"""11""",28020,28080
5374,404603,409202,60,26820,2,"""11""",26820,26880
5374,409202,400502,120,26820,2,"""11""",26880,27000
5374,400502,408000,120,26820,2,"""11""",27000,27120
5374,408000,34202,180,26820,2,"""11""",27120,27300
5374,34202,407701,60,26820,2,"""11""",27300,27360
5374,407701,400601,120,26820,2,"""11""",27360,27480
5374,400601,407200,60,26820,2,"""11""",27480,27540
5374,407200,101102,120,26820,2,"""11""",27540,27660
5374,101102,102001,120,26820,2,"""11""",27660,27780
5374,102001,101001,120,26820,2,"""11""",27780,27900
5374,101001,118101,60,26820,2,"""11""",27900,27960
5374,118101,106001,60,26820,2,"""11""",27960,28020
5374,106001,118001,120,26820,2,"""11""",28020,28140
5374,118001,103004,180,26820,2,"""11""",28140,28320
5374,103004,112102,180,26820,2,"""11""",28320,28500
5374,112102,117001,180,26820,2,"""11""",28500,28680
5374,117001,404201,60,26820,2,"""11""",28680,28740
5374,404201,407101,60,26820,2,"""11""",28740,28800
5374,407101,405601,60,26820,2,"""11""",28800,28860
5374,405601,408502,60,26820,2,"""11""",28860,28920
5374,408502,400703,60,26820,2,"""11""",28920,28980
5374,400703,400800,60,26820,2,"""11""",28980,29040
5374,400800,408901,60,26820,2,"""11""",29040,29100
5374,408901,407501,120,26820,2,"""11""",29100,29220
5374,407501,407500,60,26820,2,"""11""",29220,29280
5374,404603,409202,60,28020,2,"""11""",28020,28080
5374,409202,400502,120,28020,2,"""11""",28080,28200
5374,400502,408000,120,28020,2,"""11""",28200,28320
5374,408000,34202,180,28020,2,"""11""",28320,28500
5374,34202,407701,60,28020,2,"""11""",28500,28560
5374,407701,400601,120,28020,2,"""11""",28560,28680
5374,400601,407200,60,28020,2,"""11""",28680,28740
5374,407200,101102,120,28020,2,"""11""",28740,28860
5374,101102,102001,120,28020,2,"""11""",28860,28980
5374,102001,101001,120,28020,2,"""11""",28980,29100
5374,101001,118101,60,28020,2,"""11""",29100,29160
5374,118101,106001,60,28020,2,"""11""",29160,29220
5374,106001,118001,120,28020,2,"""11""",29220,29340
5374,118001,103004,180,28020,2,"""11""",29340,29520
5374,103004,112102,180,28020,2,"""11""",29520,29700
5374,112102,117001,180,28020,2,"""11""",29700,29880
5374,117001,404201,60,28020,2,"""11""",29880,29940
5374,404201,407101,60,28020,2,"""11""",29940,30000
5374,407101,405601,60,28020,2,"""11""",30000,30060
5374,405601,408502,60,28020,2,"""11""",30060,30120
5374,408502,400703,60,28020,2,"""11""",30120,30180
5374,400703,400800,60,28020,2,"""11""",30180,30240
5374,400800,408901,60,28020,2,"""11""",30240,30300
5374,408901,407501,120,28020,2,"""11""",30300,30420
5374,407501,407500,60,28020,2,"""11""",30420,30480
5374,404603,409202,60,29220,2,"""11""",29220,29280
5374,409202,400502,120,29220,2,"""11""",29280,29400
5374,400502,408000,120,29220,2,"""11""",29400,29520
5374,408000,34202,180,29220,2,"""11""",29520,29700
5374,34202,407701,60,29220,2,"""11""",29700,29760
5374,407701,400601,120,29220,2,"""11""",29760,29880
5374,400601,407200,60,29220,2,"""11""",29880,29940
5374,407200,101102,120,29220,2,"""11""",29940,30060
5374,101102,102001,120,29220,2,"""11""",30060,30180
5374,102001,101001,120,29220,2,"""11""",30180,30300
5374,101001,118101,60,29220,2,"""11""",30300,30360
5374,118101,106001,60,29220,2,"""11""",30360,30420
5374,106001,118001,120,29220,2,"""11""",30420,30540
5374,118001,103004,180,29220,2,"""11""",30540,30720
5374,103004,112102,180,29220,2,"""11""",30720,30900
5374,112102,117001,180,29220,2,"""11""",30900,31080
5374,117001,404201,60,29220,2,"""11""",31080,31140
5374,404201,407101,60,29220,2,"""11""",31140,31200
5374,407101,405601,60,29220,2,"""11""",31200,31260
5374,405601,408502,60,29220,2,"""11""",31260,31320
5374,408502,400703,60,29220,2,"""11""",31320,31380
5374,400703,400800,60,29220,2,"""11""",31380,31440
5374,400800,408901,60,29220,2,"""11""",31440,31500
5374,408901,407501,120,29220,2,"""11""",31500,31620
5374,407501,407500,60,29220,2,"""11""",31620,31680
5374,404603,409202,60,30420,2,"""11""",30420,30480
5374,409202,400502,120,30420,2,"""11""",30480,30600
5374,400502,408000,120,30420,2,"""11""",30600,30720
5374,408000,34202,180,30420,2,"""11""",30720,30900
5374,34202,407701,60,30420,2,"""11""",30900,30960
5374,407701,400601,120,30420,2,"""11""",30960,31080
5374,400601,407200,60,30420,2,"""11""",31080,31140
5374,407200,101102,120,30420,2,"""11""",31140,31260
5374,101102,102001,120,30420,2,"""11""",31260,31380
5374,102001,101001,120,30420,2,"""11""",31380,31500
5374,101001,118101,60,30420,2,"""11""",31500,31560
5374,118101,106001,60,30420,2,"""11""",31560,31620
5374,106001,118001,120,30420,2,"""11""",31620,31740
5374,118001,103004,180,30420,2,"""11""",31740,31920
5374,103004,112102,180,30420,2,"""11""",31920,32100
5374,112102,117001,180,30420,2,"""11""",32100,32280
5374,117001,404201,60,30420,2,"""11""",32280,32340
5374,404201,407101,60,30420,2,"""11""",32340,32400
5374,407101,405601,60,30420,2,"""11""",32400,32460
5374,405601,408502,60,30420,2,"""11""",32460,32520
5374,408502,400703,60,30420,2,"""11""",32520,32580
5374,400703,400800,60,30420,2,"""11""",32580,32640
5374,400800,408901,60,30420,2,"""11""",32640,32700
5374,408901,407501,120,30420,2,"""11""",32700,32820
5374,407501,407500,60,30420,2,"""11""",32820,32880
5374,404603,409202,60,31620,2,"""11""",31620,31680
5374,409202,400502,120,31620,2,"""11""",31680,31800
5374,400502,408000,120,31620,2,"""11""",31800,31920
5374,408000,34202,180,31620,2,"""11""",31920,32100
5374,34202,407701,60,31620,2,"""11""",32100,32160
5374,407701,400601,120,31620,2,"""11""",32160,32280
5374,400601,407200,60,31620,2,"""11""",32280,32340
5374,407200,101102,120,31620,2,"""11""",32340,32460
5374,101102,102001,120,31620,2,"""11""",32460,32580
5374,102001,101001,120,31620,2,"""11""",32580,32700
5374,101001,118101,60,31620,2,"""11""",32700,32760
5374,118101,106001,60,31620,2,"""11""",32760,32820
5374,106001,118001,120,31620,2,"""11""",32820,32940
5374,118001,103004,180,31620,2,"""11""",32940,33120
5374,103004,112102,180,31620,2,"""11""",33120,33300
5374,112102,117001,180,31620,2,"""11""",33300,33480
5374,117001,404201,60,31620,2,"""11""",33480,33540
5374,404201,407101,60,31620,2,"""11""",33540,33600
5374,407101,405601,60,31620,2,"""11""",33600,33660
5374,405601,408502,60,31620,2,"""11""",33660,33720
5374,408502,400703,60,31620,2,"""11""",33720,33780
5374,400703,400800,60,31620,2,"""11""",33780,33840
5374,400800,408901,60,31620,2,"""11""",33840,33900
5374,408901,407501,120,31620,2,"""11""",33900,34020
5374,407501,407500,60,31620,2,"""11""",34020,34080
5374,404603,409202,60,32820,2,"""11""",32820,32880
5374,409202,400502,120,32820,2,"""11""",32880,33000
5374,400502,408000,120,32820,2,"""11""",33000,33120
5374,408000,34202,180,32820,2,"""11""",33120,33300
5374,34202,407701,60,32820,2,"""11""",33300,33360
5374,407701,400601,120,32820,2,"""11""",33360,33480
5374,400601,407200,60,32820,2,"""11""",33480,33540
5374,407200,101102,120,32820,2,"""11""",33540,33660
5374,101102,102001,120,32820,2,"""11""",33660,33780
5374,102001,101001,120,32820,2,"""11""",33780,33900
5374,101001,118101,60,32820,2,"""11""",33900,33960
5374,118101,106001,60,32820,2,"""11""",33960,34020
5374,106001,118001,120,32820,2,"""11""",34020,34140
5374,118001,103004,180,32820,2,"""11""",34140,34320
5374,103004,112102,180,32820,2,"""11""",34320,34500
5374,112102,117001,180,32820,2,"""11""",34500,34680
5374,117001,404201,60,32820,2,"""11""",34680,34740
5374,404201,407101,60,32820,2,"""11""",34740,34800
5374,407101,405601,60,32820,2,"""11""",34800,34860
5374,405601,408502,60,32820,2,"""11""",34860,34920
5374,408502,400703,60,32820,2,"""11""",34920,34980
5374,400703,400800,60,32820,2,"""11""",34980,35040
5374,400800,408901,60,32820,2,"""11""",35040,35100
5374,408901,407501,120,32820,2,"""11""",35100,35220
5374,407501,407500,60,32820,2,"""11""",35220,35280
5374,404603,409202,60,34020,2,"""11""",34020,34080
5374,409202,400502,120,34020,2,"""11""",34080,34200
5374,400502,408000,120,34020,2,"""11""",34200,34320
5374,408000,34202,180,34020,2,"""11""",34320,34500
5374,34202,407701,60,34020,2,"""11""",34500,34560
5374,407701,400601,120,34020,2,"""11""",34560,34680
5374,400601,407200,60,34020,2,"""11""",34680,34740
5374,407200,101102,120,34020,2,"""11""",34740,34860
5374,101102,102001,120,34020,2,"""11""",34860,34980
5374,102001,101001,120,34020,2,"""11""",34980,35100
5374,101001,118101,60,34020,2,"""11""",35100,35160
5374,118101,106001,60,34020,2,"""11""",35160,35220
5374,106001,118001,120,34020,2,"""11""",35220,35340
5374,118001,103004,180,34020,2,"""11""",35340,35520
5374,103004,112102,180,34020,2,"""11""",35520,35700
5374,112102,117001,180,34020,2,"""11""",35700,35880
5374,117001,404201,60,34020,2,"""11""",35880,35940
5374,404201,407101,60,34020,2,"""11""",35940,36000
5374,407101,405601,60,34020,2,"""11""",36000,36060
5374,405601,408502,60,34020,2,"""11""",36060,36120
5374,408502,400703,60,34020,2,"""11""",36120,36180
5374,400703,400800,60,34020,2,"""11""",36180,36240
5374,400800,408901,60,34020,2,"""11""",36240,36300
5374,408901,407501,120,34020,2,"""11""",36300,36420
5374,407501,407500,60,34020,2,"""11""",36420,36480
5374,404603,409202,60,35220,2,"""11""",35220,35280
5374,409202,400502,120,35220,2,"""11""",35280,35400
5374,400502,408000,120,35220,2,"""11""",35400,35520
5374,408000,34202,180,35220,2,"""11""",35520,35700
5374,34202,407701,60,35220,2,"""11""",35700,35760
5374,407701,400601,120,35220,2,"""11""",35760,35880
5374,400601,407200,60,35220,2,"""11""",35880,35940
5374,407200,101102,120,35220,2,"""11""",35940,36060
5374,101102,102001,120,35220,2,"""11""",36060,36180
5374,102001,101001,120,35220,2,"""11""",36180,36300
5374,101001,118101,60,35220,2,"""11""",36300,36360
5374,118101,106001,60,35220,2,"""11""",36360,36420
5374,106001,118001,120,35220,2,"""11""",36420,36540
5374,118001,103004,180,35220,2,"""11""",36540,36720
5374,103004,112102,180,35220,2,"""11""",36720,36900
5374,112102,117001,180,35220,2,"""11""",36900,37080
5374,117001,404201,60,35220,2,"""11""",37080,37140
5374,404201,407101,60,35220,2,"""11""",37140,37200
5374,407101,405601,60,35220,2,"""11""",37200,37260
5374,405601,408502,60,35220,2,"""11""",37260,37320
5374,408502,400703,60,35220,2,"""11""",37320,37380
5374,400703,400800,60,35220,2,"""11""",37380,37440
5374,400800,408901,60,35220,2,"""11""",37440,37500
5374,408901,407501,120,35220,2,"""11""",37500,37620
5374,407501,407500,60,35220,2,"""11""",37620,37680
5374,404603,409202,60,36420,2,"""11""",36420,36480
5374,409202,400502,120,36420,2,"""11""",36480,36600
5374,400502,408000,120,36420,2,"""11""",36600,36720
5374,408000,34202,180,36420,2,"""11""",36720,36900
5374,34202,407701,60,36420,2,"""11""",36900,36960
5374,407701,400601,120,36420,2,"""11""",36960,37080
5374,400601,407200,60,36420,2,"""11""",37080,37140
5374,407200,101102,120,36420,2,"""11""",37140,37260
5374,101102,102001,120,36420,2,"""11""",37260,37380
5374,102001,101001,120,36420,2,"""11""",37380,37500
5374,101001,118101,60,36420,2,"""11""",37500,37560
5374,118101,106001,60,36420,2,"""11""",37560,37620
5374,106001,118001,120,36420,2,"""11""",37620,37740
5374,118001,103004,180,36420,2,"""11""",37740,37920
5374,103004,112102,180,36420,2,"""11""",37920,38100
5374,112102,117001,180,36420,2,"""11""",38100,38280
5374,117001,404201,60,36420,2,"""11""",38280,38340
5374,404201,407101,60,36420,2,"""11""",38340,38400
5374,407101,405601,60,36420,2,"""11""",38400,38460
5374,405601,408502,60,36420,2,"""11""",38460,38520
5374,408502,400703,60,36420,2,"""11""",38520,38580
5374,400703,400800,60,36420,2,"""11""",38580,38640
5374,400800,408901,60,36420,2,"""11""",38640,38700
5374,408901,407501,120,36420,2,"""11""",38700,38820
5374,407501,407500,60,36420,2,"""11""",38820,38880
5374,404603,409202,60,37620,2,"""11""",37620,37680
5374,409202,400502,120,37620,2,"""11""",37680,37800
5374,400502,408000,120,37620,2,"""11""",37800,37920
5374,408000,34202,180,37620,2,"""11""",37920,38100
5374,34202,407701,60,37620,2,"""11""",38100,38160
5374,407701,400601,120,37620,2,"""11""",38160,38280
5374,400601,407200,60,37620,2,"""11""",38280,38340
5374,407200,101102,120,37620,2,"""11""",38340,38460
5374,101102,102001,120,37620,2,"""11""",38460,38580
5374,102001,101001,120,37620,2,"""11""",38580,38700
5374,101001,118101,60,37620,2,"""11""",38700,38760
5374,118101,106001,60,37620,2,"""11""",38760,38820
5374,106001,118001,120,37620,2,"""11""",38820,38940
5374,118001,103004,180,37620,2,"""11""",38940,39120
5374,103004,112102,180,37620,2,"""11""",39120,39300
5374,112102,117001,180,37620,2,"""11""",39300,39480
5374,117001,404201,60,37620,2,"""11""",39480,39540
5374,404201,407101,60,37620,2,"""11""",39540,39600
5374,407101,405601,60,37620,2,"""11""",39600,39660
5374,405601,408502,60,37620,2,"""11""",39660,39720
5374,408502,400703,60,37620,2,"""11""",39720,39780
5374,400703,400800,60,37620,2,"""11""",39780,39840
5374,400800,408901,60,37620,2,"""11""",39840,39900
5374,408901,407501,120,37620,2,"""11""",39900,40020
5374,407501,407500,60,37620,2,"""11""",40020,40080
5374,404603,409202,60,38820,2,"""11""",38820,38880
5374,409202,400502,120,38820,2,"""11""",38880,39000
5374,400502,408000,120,38820,2,"""11""",39000,39120
5374,408000,34202,180,38820,2,"""11""",39120,39300
5374,34202,407701,60,38820,2,"""11""",39300,39360
5374,407701,400601,120,38820,2,"""11""",39360,39480
5374,400601,407200,60,38820,2,"""11""",39480,39540
5374,407200,101102,120,38820,2,"""11""",39540,39660
5374,101102,102001,120,38820,2,"""11""",39660,39780
5374,102001,101001,120,38820,2,"""11""",39780,39900
5374,101001,118101,60,38820,2,"""11""",39900,39960
5374,118101,106001,60,38820,2,"""11""",39960,40020
5374,106001,118001,120,38820,2,"""11""",40020,40140
5374,118001,103004,180,38820,2,"""11""",40140,40320
5374,103004,112102,180,38820,2,"""11""",40320,40500
5374,112102,117001,180,38820,2,"""11""",40500,40680
5374,117001,404201,60,38820,2,"""11""",40680,40740
5374,404201,407101,60,38820,2,"""11""",40740,40800
5374,407101,405601,60,38820,2,"""11""",40800,40860
5374,405601,408502,60,38820,2,"""11""",40860,40920
5374,408502,400703,60,38820,2,"""11""",40920,40980
5374,400703,400800,60,38820,2,"""11""",40980,41040
5374,400800,408901,60,38820,2,"""11""",41040,41100
5374,408901,407501,120,38820,2,"""11""",41100,41220
5374,407501,407500,60,38820,2,"""11""",41220,41280
5374,404603,409202,60,40020,2,"""11""",40020,40080
5374,409202,400502,120,40020,2,"""11""",40080,40200
5374,400502,408000,120,40020,2,"""11""",40200,40320
5374,408000,34202,180,40020,2,"""11""",40320,40500
5374,34202,407701,60,40020,2,"""11""",40500,40560
5374,407701,400601,120,40020,2,"""11""",40560,40680
5374,400601,407200,60,40020,2,"""11""",40680,40740
5374,407200,101102,120,40020,2,"""11""",40740,40860
5374,101102,102001,120,40020,2,"""11""",40860,40980
5374,102001,101001,120,40020,2,"""11""",40980,41100
5374,101001,118101,60,40020,2,"""11""",41100,41160
5374,118101,106001,60,40020,2,"""11""",41160,41220
5374,106001,118001,120,40020,2,"""11""",41220,41340
5374,118001,103004,180,40020,2,"""11""",41340,41520
5374,103004,112102,180,40020,2,"""11""",41520,41700
5374,112102,117001,180,40020,2,"""11""",41700,41880
5374,117001,404201,60,40020,2,"""11""",41880,41940
5374,404201,407101,60,40020,2,"""11""",41940,42000
5374,407101,405601,60,40020,2,"""11""",42000,42060
5374,405601,408502,60,40020,2,"""11""",42060,42120
5374,408502,400703,60,40020,2,"""11""",42120,42180
5374,400703,400800,60,40020,2,"""11""",42180,42240
5374,400800,408901,60,40020,2,"""11""",42240,42300
5374,408901,407501,120,40020,2,"""11""",42300,42420
5374,407501,407500,60,40020,2,"""11""",42420,42480
5374,404603,409202,60,41220,2,"""11""",41220,41280
5374,409202,400502,120,41220,2,"""11""",41280,41400
5374,400502,408000,120,41220,2,"""11""",41400,41520
5374,408000,34202,180,41220,2,"""11""",41520,41700
5374,34202,407701,60,41220,2,"""11""",41700,41760
5374,407701,400601,120,41220,2,"""11""",41760,41880
5374,400601,407200,60,41220,2,"""11""",41880,41940
5374,407200,101102,120,41220,2,"""11""",41940,42060
5374,101102,102001,120,41220,2,"""11""",42060,42180
5374,102001,101001,120,41220,2,"""11""",42180,42300
5374,101001,118101,60,41220,2,"""11""",42300,42360
5374,118101,106001,60,41220,2,"""11""",42360,42420
5374,106001,118001,120,41220,2,"""11""",42420,42540
5374,118001,103004,180,41220,2,"""11""",42540,42720
5374,103004,112102,180,41220,2,"""11""",42720,42900
5374,112102,117001,180,41220,2,"""11""",42900,43080
5374,117001,404201,60,41220,2,"""11""",43080,43140
5374,404201,407101,60,41220,2,"""11""",43140,43200
5374,407101,405601,60,41220,2,"""11""",43200,43260
5374,405601,408502,60,41220,2,"""11""",43260,43320
5374,408502,400703,60,41220,2,"""11""",43320,43380
5374,400703,400800,60,41220,2,"""11""",43380,43440
5374,400800,408901,60,41220,2,"""11""",43440,43500
5374,408901,407501,120,41220,2,"""11""",43500,43620
5374,407501,407500,60,41220,2,"""11""",43620,43680
5374,404603,409202,60,42420,2,"""11""",42420,42480
5374,409202,400502,120,42420,2,"""11""",42480,42600
5374,400502,408000,120,42420,2,"""11""",42600,42720
5374,408000,34202,180,42420,2,"""11""",42720,42900
5374,34202,407701,60,42420,2,"""11""",42900,42960
5374,407701,400601,120,42420,2,"""11""",42960,43080
5374,400601,407200,60,42420,2,"""11""",43080,43140
5374,407200,101102,120,42420,2,"""11""",43140,43260
5374,101102,102001,120,42420,2,"""11""",43260,43380
5374,102001,101001,120,42420,2,"""11""",43380,43500
5374,101001,118101,60,42420,2,"""11""",43500,43560
5374,118101,106001,60,42420,2,"""11""",43560,43620
5374,106001,118001,120,42420,2,"""11""",43620,43740
5374,118001,103004,180,42420,2,"""11""",43740,43920
5374,103004,112102,180,42420,2,"""11""",43920,44100
5374,112102,117001,180,42420,2,"""11""",44100,44280
5374,117001,404201,60,42420,2,"""11""",44280,44340
5374,404201,407101,60,42420,2,"""11""",44340,44400
5374,407101,405601,60,42420,2,"""11""",44400,44460
5374,405601,408502,60,42420,2,"""11""",44460,44520
5374,408502,400703,60,42420,2,"""11""",44520,44580
5374,400703,400800,60,42420,2,"""11""",44580,44640
5374,400800,408901,60,42420,2,"""11""",44640,44700
5374,408901,407501,120,42420,2,"""11""",44700,44820
5374,407501,407500,60,42420,2,"""11""",44820,44880
5374,404603,409202,60,43620,2,"""11""",43620,43680
5374,409202,400502,120,43620,2,"""11""",43680,43800
5374,400502,408000,120,43620,2,"""11""",43800,43920
5374,408000,34202,180,43620,2,"""11""",43920,44100
5374,34202,407701,60,43620,2,"""11""",44100,44160
5374,407701,400601,120,43620,2,"""11""",44160,44280
5374,400601,407200,60,43620,2,"""11""",44280,44340
5374,407200,101102,120,43620,2,"""11""",44340,44460
5374,101102,102001,120,43620,2,"""11""",44460,44580
5374,102001,101001,120,43620,2,"""11""",44580,44700
5374,101001,118101,60,43620,2,"""11""",44700,44760
5374,118101,106001,60,43620,2,"""11""",44760,44820
5374,106001,118001,120,43620,2,"""11""",44820,44940
5374,118001,103004,180,43620,2,"""11""",44940,45120
5374,103004,112102,180,43620,2,"""11""",45120,45300
5374,112102,117001,180,43620,2,"""11""",45300,45480
5374,117001,404201,60,43620,2,"""11""",45480,45540
5374,404201,407101,60,43620,2,"""11""",45540,45600
5374,407101,405601,60,43620,2,"""11""",45600,45660
5374,405601,408502,60,43620,2,"""11""",45660,45720
5374,408502,400703,60,43620,2,"""11""",45720,45780
5374,400703,400800,60,43620,2,"""11""",45780,45840
5374,400800,408901,60,43620,2,"""11""",45840,45900
5374,408901,407501,120,43620,2,"""11""",45900,46020
5374,407501,407500,60,43620,2,"""11""",46020,46080
5374,404603,409202,60,44820,2,"""11""",44820,44880
5374,409202,400502,120,44820,2,"""11""",44880,45000
5374,400502,408000,120,44820,2,"""11""",45000,45120
5374,408000,34202,180,44820,2,"""11""",45120,45300
5374,34202,407701,60,44820,2,"""11""",45300,45360
5374,407701,400601,120,44820,2,"""11""",45360,45480
5374,400601,407200,60,44820,2,"""11""",45480,45540
5374,407200,101102,120,44820,2,"""11""",45540,45660
5374,101102,102001,120,44820,2,"""11""",45660,45780
