service_id,date,exception_type
Special#67,20200328,1
Special#67,20200404,1
Special#67,20200411,1
Special#67,20200418,1
Special#67,20200425,1
Special#67,20200502,1
Special#67,20200509,1
Special#67,20200516,1
Special#67,20200523,1
Special#67,20200530,1
Special#67,20200606,1
Special#67,20200613,1
Special#67,20200620,1
Special#67,20200627,1
Special#67,20200704,1
Special#67,20200711,1
Special#67,20200718,1
Special#67,20200725,1
Special#67,20200801,1
Special#67,20200808,1
Special#67,20200822,1
Special#68,20200302,1
Special#68,20200303,1
Special#68,20200304,1
Special#68,20200305,1
Special#68,20200306,1
Special#68,20200309,1
Special#68,20200310,1
Special#68,20200311,1
Special#68,20200312,1
Special#68,20200313,1
Special#68,20200316,1
Special#68,20200317,1
Special#68,20200318,1
Special#68,20200319,1
Special#68,20200320,1
Special#68,20200323,1
Special#68,20200324,1
Special#68,20200325,1
Special#68,20200326,1
Special#68,20200327,1
Special#68,20200330,1
Special#68,20200331,1
Special#68,20200401,1
Special#68,20200402,1
Special#68,20200403,1
Special#68,20200427,1
Special#68,20200428,1
Special#68,20200429,1
Special#68,20200430,1
Special#68,20200504,1
Special#68,20200505,1
Special#68,20200506,1
Special#68,20200507,1
Special#68,20200508,1
Special#68,20200511,1
Special#68,20200512,1
Special#68,20200513,1
Special#68,20200514,1
Special#68,20200515,1
Special#68,20200518,1
Special#68,20200519,1
Special#68,20200520,1
Special#68,20200522,1
Special#68,20200525,1
Special#68,20200526,1
Special#68,20200527,1
Special#68,20200528,1
Special#68,20200529,1
Special#68,20200615,1
Special#68,20200616,1
Special#68,20200617,1
Special#68,20200618,1
Special#68,20200619,1
Special#68,20200622,1
Special#68,20200623,1
Special#68,20200624,1
Special#68,20200625,1
Special#68,20200626,1
Special#68,20200629,1
Special#68,20200630,1
Special#68,20200701,1
Special#68,20200702,1
Special#68,20200703,1
Special#68,20200706,1
Special#68,20200707,1
Special#68,20200708,1
Special#68,20200709,1
Special#68,20200710,1
Special#68,20200713,1
Special#68,20200714,1
Special#68,20200715,1
Special#68,20200716,1
Special#68,20200717,1
Special#68,20200720,1
Special#68,20200721,1
Special#68,20200722,1
Special#68,20200723,1
Special#68,20200724,1
Special#69,20200308,1
Special#69,20200315,1
Special#69,20200322,1
Special#69,20200329,1
Special#69,20200405,1
Special#69,20200410,1
Special#69,20200412,1
Special#69,20200413,1
Special#69,20200419,1
Special#69,20200426,1
Special#69,20200501,1
Special#69,20200503,1
Special#69,20200510,1
Special#69,20200517,1
Special#69,20200521,1
Special#69,20200524,1
Special#69,20200531,1
Special#69,20200601,1
Special#69,20200607,1
Special#69,20200611,1
Special#69,20200614,1
Special#69,20200621,1
Special#69,20200628,1
Special#69,20200705,1
Special#69,20200712,1
Special#69,20200719,1
Special#69,20200726,1
Special#69,20200802,1
Special#69,20200809,1
Special#69,20200815,1
Special#69,20200816,1
Special#69,20200823,1
Special#70,20200302,1
Special#70,20200303,1
Special#70,20200304,1
Special#70,20200305,1
Special#70,20200306,1
Special#70,20200307,1
Special#70,20200308,1
Special#70,20200309,1
Special#70,20200310,1
Special#70,20200311,1
Special#70,20200312,1
Special#70,20200313,1
Special#70,20200314,1
Special#70,20200315,1
Special#70,20200316,1
Special#70,20200317,1
Special#70,20200318,1
Special#70,20200319,1
Special#70,20200320,1
Special#70,20200321,1
Special#70,20200322,1
Special#70,20200323,1
Special#70,20200324,1
Special#70,20200325,1
Special#70,20200326,1
Special#70,20200327,1
Special#70,20200328,1
Special#70,20200329,1
Special#70,20200330,1
Special#70,20200331,1
Special#70,20200401,1
Special#70,20200402,1
Special#70,20200403,1
Special#70,20200404,1
Special#70,20200405,1
Special#70,20200406,1
Special#70,20200407,1
Special#70,20200408,1
Special#70,20200409,1
Special#70,20200410,1
Special#70,20200411,1
Special#70,20200412,1
Special#70,20200413,1
Special#70,20200414,1
Special#70,20200415,1
Special#70,20200416,1
Special#70,20200417,1
Special#70,20200418,1
Special#70,20200419,1
Special#70,20200420,1
Special#70,20200421,1
Special#70,20200422,1
Special#70,20200423,1
Special#70,20200424,1
Special#70,20200425,1
Special#70,20200426,1
Special#70,20200427,1
Special#70,20200428,1
Special#70,20200429,1
Special#70,20200430,1
Special#70,20200501,1
Special#70,20200502,1
Special#70,20200503,1
Special#70,20200504,1
Special#70,20200505,1
Special#70,20200506,1
Special#70,20200507,1
Special#70,20200508,1
Special#70,20200509,1
Special#70,20200510,1
Special#70,20200511,1
Special#70,20200512,1
Special#70,20200513,1
Special#70,20200514,1
Special#70,20200515,1
Special#70,20200516,1
Special#70,20200517,1
Special#70,20200518,1
Special#70,20200519,1
Special#70,20200520,1
Special#70,20200521,1
Special#70,20200522,1
Special#70,20200523,1
Special#70,20200524,1
Special#70,20200525,1
Special#70,20200526,1
Special#70,20200527,1
Special#70,20200528,1
Special#70,20200529,1
Special#70,20200530,1
Special#70,20200531,1
Special#70,20200601,1
Special#70,20200602,1
Special#70,20200603,1
Special#70,20200604,1
Special#70,20200605,1
Special#70,20200606,1
Special#70,20200607,1
Special#70,20200608,1
Special#70,20200609,1
Special#70,20200610,1
Special#70,20200611,1
Special#70,20200612,1
Special#70,20200613,1
Special#70,20200614,1
Special#70,20200615,1
Special#70,20200616,1
Special#70,20200617,1
Special#70,20200618,1
Special#70,20200619,1
Special#70,20200620,1
Special#70,20200621,1
Special#70,20200622,1
Special#70,20200623,1
Special#70,20200624,1
Special#70,20200625,1
Special#70,20200626,1
Special#70,20200627,1
Special#70,20200628,1
Special#70,20200629,1
Special#70,20200630,1
Special#70,20200701,1
Special#70,20200702,1
Special#70,20200703,1
Special#70,20200704,1
Special#70,20200705,1
Special#70,20200706,1
Special#70,20200707,1
Special#70,20200708,1
Special#70,20200709,1
Special#70,20200710,1
Special#70,20200711,1
Special#70,20200712,1
Special#70,20200713,1
Special#70,20200714,1
Special#70,20200715,1
Special#70,20200716,1
Special#70,20200717,1
Special#70,20200718,1
Special#70,20200719,1
Special#70,20200720,1
Special#70,20200721,1
Special#70,20200722,1
Special#70,20200723,1
Special#70,20200724,1
Special#70,20200725,1
Special#70,20200726,1
Special#70,20200727,1
Special#70,20200728,1
Special#70,20200729,1
Special#70,20200730,1
Special#70,20200731,1
Special#70,20200801,1
Special#70,20200802,1
Special#70,20200803,1
Special#70,20200804,1
Special#70,20200805,1
Special#70,20200806,1
Special#70,20200807,1
Special#70,20200808,1
Special#70,20200809,1
Special#70,20200810,1
Special#70,20200811,1
Special#70,20200812,1
Special#70,20200813,1
Special#70,20200814,1
Special#70,20200815,1
Special#70,20200816,1
Special#70,20200817,1
Special#70,20200818,1
Special#70,20200819,1
Special#70,20200820,1
Special#70,20200821,1
Special#70,20200822,1
Special#70,20200823,1
Special#70,20200824,1
Special#70,20200825,1
Special#70,20200826,1
Special#70,20200827,1
Special#70,20200828,1
Special#71,20200307,1
Special#71,20200308,1
Special#71,20200314,1
Special#71,20200315,1
Special#71,20200321,1
Special#71,20200322,1
Special#71,20200328,1
Special#71,20200329,1
Special#71,20200404,1
Special#71,20200405,1
Special#71,20200410,1
Special#71,20200411,1
Special#71,20200412,1
Special#71,20200413,1
Special#71,20200418,1
Special#71,20200419,1
Special#71,20200425,1
Special#71,20200426,1
Special#71,20200501,1
Special#71,20200502,1
Special#71,20200503,1
Special#71,20200509,1
Special#71,20200510,1
Special#71,20200516,1
Special#71,20200517,1
Special#71,20200521,1
Special#71,20200523,1
Special#71,20200524,1
Special#71,20200530,1
Special#71,20200531,1
Special#71,20200601,1
Special#71,20200606,1
Special#71,20200607,1
Special#71,20200611,1
Special#71,20200613,1
Special#71,20200614,1
Special#71,20200620,1
Special#71,20200621,1
Special#71,20200627,1
Special#71,20200628,1
Special#71,20200704,1
Special#71,20200705,1
Special#71,20200711,1
Special#71,20200712,1
Special#71,20200718,1
Special#71,20200719,1
Special#71,20200725,1
Special#71,20200726,1
Special#71,20200801,1
Special#71,20200802,1
Special#71,20200808,1
Special#71,20200809,1
Special#71,20200815,1
Special#71,20200816,1
Special#71,20200822,1
Special#71,20200823,1
Special#72,20200302,1
Special#72,20200303,1
Special#72,20200304,1
Special#72,20200305,1
Special#72,20200306,1
Special#72,20200308,1
Special#72,20200309,1
Special#72,20200310,1
Special#72,20200311,1
Special#72,20200312,1
Special#72,20200313,1
Special#72,20200315,1
Special#72,20200316,1
Special#72,20200317,1
Special#72,20200318,1
Special#72,20200319,1
Special#72,20200320,1
Special#72,20200322,1
Special#72,20200323,1
Special#72,20200324,1
Special#72,20200325,1
Special#72,20200326,1
Special#72,20200327,1
Special#72,20200329,1
Special#72,20200330,1
Special#72,20200331,1
Special#72,20200401,1
Special#72,20200402,1
Special#72,20200403,1
Special#72,20200405,1
Special#72,20200406,1
Special#72,20200407,1
Special#72,20200408,1
Special#72,20200409,1
Special#72,20200410,1
Special#72,20200412,1
Special#72,20200413,1
Special#72,20200414,1
Special#72,20200415,1
Special#72,20200416,1
Special#72,20200417,1
Special#72,20200419,1
Special#72,20200420,1
Special#72,20200421,1
Special#72,20200422,1
Special#72,20200423,1
Special#72,20200424,1
Special#72,20200426,1
Special#72,20200427,1
Special#72,20200428,1
Special#72,20200429,1
Special#72,20200430,1
Special#72,20200501,1
Special#72,20200503,1
Special#72,20200504,1
Special#72,20200505,1
Special#72,20200506,1
Special#72,20200507,1
Special#72,20200508,1
Special#72,20200510,1
Special#72,20200511,1
Special#72,20200512,1
Special#72,20200513,1
Special#72,20200514,1
Special#72,20200515,1
Special#72,20200517,1
Special#72,20200518,1
Special#72,20200519,1
Special#72,20200520,1
Special#72,20200521,1
Special#72,20200522,1
Special#72,20200524,1
Special#72,20200525,1
Special#72,20200526,1
Special#72,20200527,1
Special#72,20200528,1
Special#72,20200529,1
Special#72,20200531,1
Special#72,20200601,1
Special#72,20200602,1
Special#72,20200603,1
Special#72,20200604,1
Special#72,20200605,1
Special#72,20200607,1
Special#72,20200608,1
Special#72,20200609,1
Special#72,20200610,1
Special#72,20200611,1
Special#72,20200612,1
Special#72,20200614,1
Special#72,20200615,1
Special#72,20200616,1
Special#72,20200617,1
Special#72,20200618,1
Special#72,20200619,1
Special#72,20200621,1
Special#72,20200622,1
Special#72,20200623,1
Special#72,20200624,1
Special#72,20200625,1
Special#72,20200626,1
Special#72,20200628,1
Special#72,20200629,1
Special#72,20200630,1
Special#72,20200701,1
Special#72,20200702,1
Special#72,20200703,1
Special#72,20200705,1
Special#72,20200706,1
Special#72,20200707,1
Special#72,20200708,1
Special#72,20200709,1
Special#72,20200710,1
Special#72,20200712,1
Special#72,20200713,1
Special#72,20200714,1
Special#72,20200715,1
Special#72,20200716,1
Special#72,20200717,1
Special#72,20200719,1
Special#72,20200720,1
Special#72,20200721,1
Special#72,20200722,1
Special#72,20200723,1
Special#72,20200724,1
Special#72,20200726,1
Special#72,20200727,1
Special#72,20200728,1
Special#72,20200729,1
Special#72,20200730,1
Special#72,20200731,1
Special#72,20200802,1
Special#72,20200803,1
Special#72,20200804,1
Special#72,20200805,1
Special#72,20200806,1
Special#72,20200807,1
Special#72,20200809,1
Special#72,20200810,1
Special#72,20200811,1
Special#72,20200812,1
Special#72,20200813,1
Special#72,20200814,1
Special#72,20200815,1
Special#72,20200816,1
Special#72,20200817,1
Special#72,20200818,1
Special#72,20200819,1
Special#72,20200820,1
Special#72,20200821,1
Special#72,20200823,1
Special#72,20200824,1
Special#72,20200825,1
Special#72,20200826,1
Special#72,20200827,1
Special#72,20200828,1
Special#73,20200406,1
Special#73,20200407,1
Special#73,20200408,1
Special#73,20200409,1
Special#73,20200414,1
Special#73,20200415,1
Special#73,20200416,1
Special#73,20200417,1
Special#73,20200420,1
Special#73,20200421,1
Special#73,20200422,1
Special#73,20200423,1
Special#73,20200424,1
Special#73,20200602,1
Special#73,20200603,1
Special#73,20200604,1
Special#73,20200605,1
Special#73,20200608,1
Special#73,20200609,1
Special#73,20200610,1
Special#73,20200612,1
Special#73,20200727,1
Special#73,20200728,1
Special#73,20200729,1
Special#73,20200730,1
Special#73,20200731,1
Special#73,20200803,1
Special#73,20200804,1
Special#73,20200805,1
Special#73,20200806,1
Special#73,20200807,1
Special#73,20200810,1
Special#73,20200811,1
Special#73,20200812,1
Special#73,20200813,1
Special#73,20200814,1
Special#73,20200817,1
Special#73,20200818,1
Special#73,20200819,1
Special#73,20200820,1
Special#73,20200821,1
Special#73,20200824,1
Special#73,20200825,1
Special#73,20200826,1
Special#73,20200827,1
Special#73,20200828,1
Special#74,20200203,1
Special#74,20200204,1
Special#74,20200205,1
Special#74,20200206,1
Special#74,20200207,1
Special#74,20200210,1
Special#74,20200211,1
Special#74,20200212,1
Special#74,20200213,1
Special#74,20200214,1
Special#74,20200217,1
Special#74,20200218,1
Special#74,20200219,1
Special#74,20200220,1
Special#74,20200221,1
Special#74,20200224,1
Special#74,20200225,1
Special#74,20200226,1
Special#74,20200227,1
Special#74,20200228,1
Special#74,20200831,1
Special#74,20200901,1
Special#74,20200902,1
Special#74,20200903,1
Special#74,20200904,1
Special#74,20200907,1
Special#75,20200201,1
Special#75,20200208,1
Special#75,20200215,1
Special#75,20200222,1
Special#75,20200229,1
Special#75,20200829,1
Special#75,20200905,1
Special#76,20200203,1
Special#76,20200204,1
Special#76,20200205,1
Special#76,20200206,1
Special#76,20200207,1
Special#76,20200210,1
Special#76,20200211,1
Special#76,20200212,1
Special#76,20200213,1
Special#76,20200214,1
Special#76,20200217,1
Special#76,20200218,1
Special#76,20200219,1
Special#76,20200220,1
Special#76,20200221,1
Special#77,20200202,1
Special#77,20200209,1
Special#77,20200216,1
Special#77,20200223,1
Special#77,20200301,1
Special#77,20200830,1
Special#77,20200906,1
Special#78,20200201,1
Special#78,20200202,1
Special#78,20200203,1
Special#78,20200204,1
Special#78,20200205,1
Special#78,20200206,1
Special#78,20200207,1
Special#78,20200208,1
Special#78,20200209,1
Special#78,20200210,1
Special#78,20200211,1
Special#78,20200212,1
Special#78,20200213,1
Special#78,20200214,1
Special#78,20200215,1
Special#78,20200216,1
Special#78,20200217,1
Special#78,20200218,1
Special#78,20200219,1
Special#78,20200220,1
Special#78,20200221,1
Special#78,20200222,1
Special#78,20200223,1
Special#78,20200224,1
Special#78,20200225,1
Special#78,20200226,1
Special#78,20200227,1
Special#78,20200228,1
Special#78,20200229,1
Special#78,20200301,1
Special#78,20200829,1
Special#78,20200830,1
Special#78,20200831,1
Special#78,20200901,1
Special#78,20200902,1
Special#78,20200903,1
Special#78,20200904,1
Special#78,20200905,1
Special#78,20200906,1
Special#78,20200907,1
Special#79,20200201,1
Special#79,20200202,1
Special#79,20200208,1
Special#79,20200209,1
Special#79,20200215,1
Special#79,20200216,1
Special#79,20200222,1
Special#79,20200223,1
Special#79,20200229,1
Special#79,20200301,1
Special#79,20200829,1
Special#79,20200830,1
Special#79,20200905,1
Special#79,20200906,1
Special#80,20200202,1
Special#80,20200203,1
Special#80,20200204,1
Special#80,20200205,1
Special#80,20200206,1
Special#80,20200207,1
Special#80,20200209,1
Special#80,20200210,1
Special#80,20200211,1
Special#80,20200212,1
Special#80,20200213,1
Special#80,20200214,1
Special#80,20200216,1
Special#80,20200217,1
Special#80,20200218,1
Special#80,20200219,1
Special#80,20200220,1
Special#80,20200221,1
Special#80,20200223,1
Special#80,20200224,1
Special#80,20200225,1
Special#80,20200226,1
Special#80,20200227,1
Special#80,20200228,1
Special#80,20200301,1
Special#80,20200830,1
Special#80,20200831,1
Special#80,20200901,1
Special#80,20200902,1
Special#80,20200903,1
Special#80,20200904,1
Special#80,20200906,1
Special#80,20200907,1
Special#81,20200224,1
Special#81,20200225,1
Special#81,20200226,1
Special#81,20200227,1
Special#81,20200228,1
Special#81,20200831,1
Special#81,20200901,1
Special#81,20200902,1
Special#81,20200903,1
Special#81,20200904,1
Special#81,20200907,1
Special#82,20200306,1
Special#82,20200313,1
Special#82,20200320,1
Special#82,20200327,1
Special#82,20200403,1
Special#82,20200417,1
Special#82,20200424,1
Special#82,20200508,1
Special#82,20200515,1
Special#82,20200522,1
Special#82,20200529,1
Special#82,20200605,1
Special#82,20200612,1
Special#82,20200619,1
Special#82,20200626,1
Special#82,20200703,1
Special#82,20200710,1
Special#82,20200717,1
Special#82,20200724,1
Special#82,20200731,1
Special#82,20200807,1
Special#82,20200814,1
Special#82,20200821,1
Special#82,20200828,1
Special#83,20200302,1
Special#83,20200303,1
Special#83,20200304,1
Special#83,20200305,1
Special#83,20200309,1
Special#83,20200310,1
Special#83,20200311,1
Special#83,20200312,1
Special#83,20200316,1
Special#83,20200317,1
Special#83,20200318,1
Special#83,20200319,1
Special#83,20200323,1
Special#83,20200324,1
Special#83,20200325,1
Special#83,20200326,1
Special#83,20200330,1
Special#83,20200331,1
Special#83,20200401,1
Special#83,20200402,1
Special#83,20200406,1
Special#83,20200407,1
Special#83,20200408,1
Special#83,20200409,1
Special#83,20200414,1
Special#83,20200415,1
Special#83,20200416,1
Special#83,20200420,1
Special#83,20200421,1
Special#83,20200422,1
Special#83,20200423,1
Special#83,20200427,1
Special#83,20200428,1
Special#83,20200429,1
Special#83,20200430,1
Special#83,20200504,1
Special#83,20200505,1
Special#83,20200506,1
Special#83,20200507,1
Special#83,20200511,1
Special#83,20200512,1
Special#83,20200513,1
Special#83,20200514,1
Special#83,20200518,1
Special#83,20200519,1
Special#83,20200520,1
Special#83,20200525,1
Special#83,20200526,1
Special#83,20200527,1
Special#83,20200528,1
Special#83,20200602,1
Special#83,20200603,1
Special#83,20200604,1
Special#83,20200608,1
Special#83,20200609,1
Special#83,20200610,1
Special#83,20200615,1
Special#83,20200616,1
Special#83,20200617,1
Special#83,20200618,1
Special#83,20200622,1
Special#83,20200623,1
Special#83,20200624,1
Special#83,20200625,1
Special#83,20200629,1
Special#83,20200630,1
Special#83,20200701,1
Special#83,20200702,1
Special#83,20200706,1
Special#83,20200707,1
Special#83,20200708,1
Special#83,20200709,1
Special#83,20200713,1
Special#83,20200714,1
Special#83,20200715,1
Special#83,20200716,1
Special#83,20200720,1
Special#83,20200721,1
Special#83,20200722,1
Special#83,20200723,1
Special#83,20200727,1
Special#83,20200728,1
Special#83,20200729,1
Special#83,20200730,1
Special#83,20200803,1
Special#83,20200804,1
Special#83,20200805,1
Special#83,20200806,1
Special#83,20200810,1
Special#83,20200811,1
Special#83,20200812,1
Special#83,20200813,1
Special#83,20200817,1
Special#83,20200818,1
Special#83,20200819,1
Special#83,20200820,1
Special#83,20200824,1
Special#83,20200825,1
Special#83,20200826,1
Special#83,20200827,1
Special#84,20200302,1
Special#84,20200304,1
Special#84,20200309,1
Special#84,20200311,1
Special#84,20200316,1
Special#84,20200318,1
Special#84,20200323,1
Special#84,20200325,1
Special#84,20200330,1
Special#84,20200401,1
Special#84,20200420,1
Special#84,20200422,1
Special#84,20200427,1
Special#84,20200429,1
Special#84,20200504,1
Special#84,20200506,1
Special#84,20200511,1
Special#84,20200513,1
Special#84,20200518,1
Special#84,20200520,1
Special#84,20200525,1
Special#84,20200527,1
Special#84,20200615,1
Special#84,20200617,1
Special#84,20200622,1
Special#84,20200624,1
Special#84,20200629,1
Special#84,20200701,1
Special#84,20200706,1
Special#84,20200708,1
Special#84,20200713,1
Special#84,20200715,1
Special#84,20200720,1
Special#84,20200722,1
Special#85,20200207,1
Special#85,20200214,1
Special#85,20200221,1
Special#85,20200228,1
Special#85,20200904,1
Special#86,20200203,1
Special#86,20200204,1
Special#86,20200205,1
Special#86,20200206,1
Special#86,20200210,1
Special#86,20200211,1
Special#86,20200212,1
Special#86,20200213,1
Special#86,20200217,1
Special#86,20200218,1
Special#86,20200219,1
Special#86,20200220,1
Special#86,20200224,1
Special#86,20200225,1
Special#86,20200226,1
Special#86,20200227,1
Special#86,20200831,1
Special#86,20200901,1
Special#86,20200902,1
Special#86,20200903,1
Special#86,20200907,1
Special#87,20200203,1
Special#87,20200205,1
Special#87,20200210,1
Special#87,20200212,1
Special#87,20200217,1
Special#87,20200219,1
Special#88,20200605,1
Special#88,20200612,1
Special#88,20200619,1
Special#88,20200626,1
Special#88,20200703,1
Special#88,20200710,1
Special#88,20200717,1
Special#88,20200724,1
Special#88,20200731,1
Special#88,20200807,1
Special#88,20200814,1
Special#88,20200821,1
Special#88,20200828,1
Special#88,20200904,1
Special#89,20200606,1
Special#89,20200613,1
Special#90,20200620,1
Special#90,20200627,1
Special#90,20200704,1
Special#90,20200711,1
Special#90,20200718,1
Special#90,20200725,1
Special#90,20200801,1
Special#90,20200808,1
Special#90,20200822,1
Special#90,20200829,1
Special#90,20200905,1
Special#91,20200602,1
Special#91,20200603,1
Special#91,20200604,1
Special#91,20200605,1
Special#91,20200608,1
Special#91,20200609,1
Special#91,20200610,1
Special#91,20200612,1
Special#91,20200615,1
Special#91,20200616,1
Special#91,20200617,1
Special#91,20200618,1
Special#91,20200619,1
Special#91,20200622,1
Special#91,20200623,1
Special#91,20200624,1
Special#91,20200625,1
Special#91,20200626,1
Special#91,20200629,1
Special#91,20200630,1
Special#91,20200701,1
Special#91,20200702,1
Special#91,20200703,1
Special#91,20200706,1
Special#91,20200707,1
Special#91,20200708,1
Special#91,20200709,1
Special#91,20200710,1
Special#91,20200713,1
Special#91,20200714,1
Special#91,20200715,1
Special#91,20200716,1
Special#91,20200717,1
Special#91,20200720,1
Special#91,20200721,1
Special#91,20200722,1
Special#91,20200723,1
Special#91,20200724,1
Special#92,20200509,1
Special#92,20200516,1
Special#92,20200523,1
Special#92,20200530,1
Special#92,20200606,1
Special#92,20200613,1
Special#92,20200620,1
Special#92,20200627,1
Special#92,20200704,1
Special#92,20200711,1
Special#92,20200718,1
Special#92,20200725,1
Special#92,20200801,1
Special#92,20200808,1
Special#92,20200822,1
Special#92,20200829,1
Special#92,20200905,1
Special#93,20200511,1
Special#93,20200512,1
Special#93,20200513,1
Special#93,20200514,1
Special#93,20200515,1
Special#93,20200518,1
Special#93,20200519,1
Special#93,20200520,1
Special#93,20200522,1
Special#93,20200525,1
Special#93,20200526,1
Special#93,20200527,1
Special#93,20200528,1
Special#93,20200529,1
Special#93,20200602,1
Special#93,20200603,1
Special#93,20200604,1
Special#93,20200605,1
Special#93,20200608,1
Special#93,20200609,1
Special#93,20200610,1
Special#93,20200612,1
Special#93,20200615,1
Special#93,20200616,1
Special#93,20200617,1
Special#93,20200618,1
Special#93,20200619,1
Special#93,20200622,1
Special#93,20200623,1
Special#93,20200624,1
Special#93,20200625,1
Special#93,20200626,1
Special#93,20200629,1
Special#93,20200630,1
Special#93,20200701,1
Special#93,20200702,1
Special#93,20200703,1
Special#93,20200706,1
Special#93,20200707,1
Special#93,20200708,1
Special#93,20200709,1
Special#93,20200710,1
Special#93,20200713,1
Special#93,20200714,1
Special#93,20200715,1
Special#93,20200716,1
Special#93,20200717,1
Special#93,20200720,1
Special#93,20200721,1
Special#93,20200722,1
Special#93,20200723,1
Special#93,20200724,1
Special#93,20200727,1
Special#93,20200728,1
Special#93,20200729,1
Special#93,20200730,1
Special#93,20200731,1
Special#93,20200803,1
Special#93,20200804,1
Special#93,20200805,1
Special#93,20200806,1
Special#93,20200807,1
Special#93,20200810,1
Special#93,20200811,1
Special#93,20200812,1
Special#93,20200813,1
Special#93,20200814,1
Special#93,20200817,1
Special#93,20200818,1
Special#93,20200819,1
Special#93,20200820,1
Special#93,20200821,1
Special#93,20200824,1
Special#93,20200825,1
Special#93,20200826,1
Special#93,20200827,1
Special#93,20200828,1
Special#93,20200831,1
Special#93,20200901,1
Special#93,20200902,1
Special#93,20200903,1
Special#93,20200904,1
Special#93,20200907,1
Special#94,20200203,1
Special#94,20200210,1
Special#94,20200217,1
Special#94,20200224,1
Special#94,20200302,1
Special#94,20200309,1
Special#94,20200316,1
Special#94,20200323,1
Special#94,20200330,1
Special#94,20200406,1
Special#94,20200420,1
Special#94,20200427,1
Special#94,20200504,1
Special#94,20200511,1
Special#94,20200518,1
Special#94,20200525,1
Special#94,20200608,1
Special#94,20200615,1
Special#94,20200622,1
Special#94,20200629,1
Special#94,20200706,1
Special#94,20200713,1
Special#94,20200720,1
Special#94,20200727,1
Special#94,20200803,1
Special#94,20200810,1
Special#94,20200817,1
Special#94,20200824,1
Special#94,20200831,1
Special#94,20200907,1
Special#95,20200203,1
Special#95,20200204,1
Special#95,20200205,1
Special#95,20200206,1
Special#95,20200207,1
Special#95,20200210,1
Special#95,20200211,1
Special#95,20200212,1
Special#95,20200213,1
Special#95,20200214,1
Special#95,20200217,1
Special#95,20200218,1
Special#95,20200219,1
Special#95,20200220,1
Special#95,20200221,1
Special#95,20200224,1
Special#95,20200225,1
Special#95,20200226,1
Special#95,20200227,1
Special#95,20200228,1
Special#95,20200302,1
Special#95,20200303,1
Special#95,20200304,1
Special#95,20200305,1
Special#95,20200306,1
Special#95,20200309,1
Special#95,20200310,1
Special#95,20200311,1
Special#95,20200312,1
Special#95,20200313,1
Special#95,20200316,1
Special#95,20200317,1
Special#95,20200318,1
Special#95,20200319,1
Special#95,20200320,1
Special#95,20200323,1
Special#95,20200324,1
Special#95,20200325,1
Special#95,20200326,1
Special#95,20200327,1
Special#95,20200330,1
Special#95,20200331,1
Special#95,20200401,1
Special#95,20200402,1
Special#95,20200403,1
Special#96,20200203,1
Special#96,20200204,1
Special#96,20200205,1
Special#96,20200206,1
Special#96,20200207,1
Special#96,20200210,1
Special#96,20200211,1
Special#96,20200212,1
Special#96,20200213,1
Special#96,20200214,1
Special#96,20200217,1
Special#96,20200218,1
Special#96,20200219,1
Special#96,20200220,1
Special#96,20200221,1
Special#96,20200224,1
Special#96,20200225,1
Special#96,20200226,1
Special#96,20200227,1
Special#96,20200228,1
Special#96,20200302,1
Special#96,20200303,1
Special#96,20200304,1
Special#96,20200305,1
Special#96,20200306,1
Special#96,20200309,1
Special#96,20200310,1
Special#96,20200311,1
Special#96,20200312,1
Special#96,20200313,1
Special#96,20200316,1
Special#96,20200317,1
Special#96,20200318,1
Special#96,20200319,1
Special#96,20200320,1
Special#96,20200323,1
Special#96,20200324,1
Special#96,20200325,1
Special#96,20200326,1
Special#96,20200327,1
Special#96,20200330,1
Special#96,20200331,1
Special#96,20200401,1
Special#96,20200402,1
Special#96,20200403,1
Special#96,20200406,1
Special#96,20200407,1
Special#96,20200408,1
Special#96,20200409,1
Special#96,20200411,1
Special#96,20200414,1
Special#96,20200415,1
Special#96,20200416,1
Special#96,20200417,1
Special#96,20200418,1
Special#96,20200420,1
Special#96,20200421,1
Special#96,20200422,1
Special#96,20200423,1
Special#96,20200424,1
Special#96,20200425,1
Special#96,20200427,1
Special#96,20200428,1
Special#96,20200429,1
Special#96,20200430,1
Special#96,20200502,1
Special#96,20200504,1
Special#96,20200505,1
Special#96,20200506,1
Special#96,20200507,1
Special#96,20200508,1
Special#96,20200509,1
Special#96,20200511,1
Special#96,20200512,1
Special#96,20200513,1
Special#96,20200514,1
Special#96,20200515,1
Special#96,20200516,1
Special#96,20200518,1
Special#96,20200519,1
Special#96,20200520,1
Special#96,20200522,1
Special#96,20200523,1
Special#96,20200525,1
Special#96,20200526,1
Special#96,20200527,1
Special#96,20200528,1
Special#96,20200529,1
Special#96,20200530,1
Special#96,20200602,1
Special#96,20200603,1
Special#96,20200604,1
Special#96,20200605,1
Special#96,20200606,1
Special#96,20200608,1
Special#96,20200609,1
Special#96,20200610,1
Special#96,20200612,1
Special#96,20200613,1
Special#96,20200615,1
Special#96,20200616,1
Special#96,20200617,1
Special#96,20200618,1
Special#96,20200619,1
Special#96,20200620,1
Special#96,20200622,1
Special#96,20200623,1
Special#96,20200624,1
Special#96,20200625,1
Special#96,20200626,1
Special#96,20200627,1
Special#96,20200629,1
Special#96,20200630,1
Special#96,20200701,1
Special#96,20200702,1
Special#96,20200703,1
Special#96,20200704,1
Special#96,20200706,1
Special#96,20200707,1
